Reading ID, Time (µs), Force (N) 
4770,17268085,43
4771,17271134,44
4772,17274183,44
4773,17277232,45
4774,17280281,45
4775,17283338,46
4776,17287517,47
4777,17290517,47
4778,17293514,48
4779,17295534,49
4780,17298574,49
4781,17301621,50
4782,17304669,52
4783,17307728,53
4784,17310776,54
4785,17313816,55
4786,17316864,56
4787,17319912,57
4788,17322961,59
4789,17326011,60
4790,17329072,146
4791,17332108,63
4792,17336517,65
4793,17339514,67
4794,17341259,68
4795,17344303,70
4796,17347359,71
4797,17350399,73
4798,17353448,74
4799,17356505,75
4800,17359546,76
4801,17362595,77
4802,17365643,78
4803,17368692,79
4804,17371742,80
4805,17374789,80
4806,17377839,81
4807,17380887,81
4808,17385515,82
4809,17388515,82
4810,17391516,83
4811,17394510,83
4812,17397511,83
4813,17400509,83
4814,17403512,83
4815,17406509,83
4816,17408325,83
4817,17411378,83
4818,17414424,82
4819,17417473,82
4820,17420531,81
4821,17423572,81
4822,17426618,80
4823,17429667,79
4824,17434517,78
4825,17437515,77
4826,17440513,76
4827,17443511,76
4828,17446511,74
4829,17449511,73
4830,17452512,72
4831,17455511,71
4832,17458511,70
4833,17461511,69
4834,17464511,68
4835,17467511,67
4836,17470512,66
4837,17473511,65
4838,17476511,64
4839,17479511,63
4840,17482516,62
4841,17485512,61
4842,17488511,61
4843,17491511,60
4844,17494511,60
4845,17497511,59
4846,17500512,59
4847,17503511,58
4848,17506511,58
4849,17509511,57
4850,17512511,57
4851,17515511,57
4852,17518512,56
4853,17521511,56
4854,17524511,56
4855,17527511,56
4856,17530513,56
4857,17533515,56
4858,17536510,56
4859,17539511,56
4860,17542510,55
4861,17547517,56
4862,17550517,56
4863,17553517,56
4864,17556513,56
4865,17559514,56
4866,17562514,55
4867,17564073,55
4868,17566857,56
4869,17569915,56
4870,17572960,56
4871,17576011,56
4872,17579517,34
4873,17582512,56
4874,17585514,56
4875,17588208,56
4876,17591258,56
4877,17594304,56
4878,17597357,56
4879,17600402,56
4880,17603451,56
4881,17606506,56
4882,17609549,56
4883,17612597,57
4884,17615648,57
4885,17618695,57
4886,17621744,57
4887,17624792,58
4888,17629517,58
4889,17632516,58
4890,17635514,58
4891,17636981,59
4892,17640040,59
4893,17643092,65
4894,17646134,60
4895,17649183,60
4896,17652229,60
4897,17655279,60
4898,17658326,61
4899,17661378,61
4900,17664423,61
4901,17667474,61
4902,17670527,61
4903,17673571,62
4904,17678517,62
4905,17681513,62
4906,17682717,62
4907,17685770,62
4908,17688816,62
4909,17691863,62
4910,17694925,62
4911,17697968,62
4912,17701013,62
4913,17704058,62
4914,17707109,62
4915,17710156,62
4916,17713207,62
4917,17716254,62
4918,17719305,62
4919,17722352,61
4920,17726516,61
4921,17729517,61
4922,17732515,61
4923,17734550,61
4924,17737601,61
4925,17740648,61
4926,17743698,61
4927,17746746,60
4928,17749795,60
4929,17752842,60
4930,17755892,60
4931,17758940,60
4932,17761991,60
4933,17765042,60
4934,17768088,60
4935,17771137,59
4936,17775517,59
4937,17778514,59
4938,17780282,59
4939,17783344,59
4940,17786381,59
4941,17789430,59
4942,17792481,59
4943,17795536,59
4944,17798577,59
4945,17801625,59
4946,17804673,59
4947,17807724,59
4948,17810772,59
4949,17813821,58
4950,17816869,58
4951,17819919,59
4952,17824517,129
4953,17827516,58
4954,17830512,58
4955,17833422,58
4956,17835164,58
4957,17838213,58
4958,17841264,58
4959,17844309,58
4960,17847366,58
4961,17850407,58
4962,17853456,58
4963,17856512,58
4964,17859554,58
4965,17862603,58
4966,17865651,58
4967,17868700,58
4968,17873516,58
4969,17876514,59
4970,17877850,59
4971,17880898,59
4972,17883944,59
4973,17886992,59
4974,17890046,59
4975,17893102,59
4976,17896139,60
4977,17899188,60
4978,17902236,60
4979,17905287,60
4980,17908333,60
4981,17911384,60
4982,17914431,60
4983,17917480,61
4984,17922517,61
4985,17925518,61
4986,17928516,61
4987,17929951,61
4988,17932728,61
4989,17935777,61
4990,17938823,61
4991,17941873,61
4992,17944920,61
4993,17947970,61
4994,17951021,61
4995,17954079,61
4996,17957124,61
4997,17960168,61
4998,17963215,61
4999,17966263,61
5000,17970517,60
5001,17973513,60
5002,17975423,61
5003,17978460,60
5004,17981515,60
5005,17984556,60
5006,17987609,60
5007,17990657,60
5008,17993704,60
5009,17996752,59
5010,17999801,59
5011,18002851,59
5012,18005899,59
5013,18008949,59
5014,18011997,59
5015,18015047,59
5016,18018516,59
5017,18021516,59
5018,18024512,59
5019,18027514,59
5020,18030487,59
5021,18033343,59
5022,18036391,59
5023,18039438,59
5024,18042486,58
5025,18045542,58
5026,18048584,58
5027,18051634,58
5028,18054684,58
5029,18057731,59
5030,18060779,59
5031,18063829,58
5032,18068517,59
5033,18071512,59
5034,18072971,59
5035,18076024,59
5036,18079081,59
5037,18082125,59
5038,18085176,59
5039,18088218,59
5040,18091265,59
5041,18094315,60
5042,18097363,60
5043,18100415,60
5044,18103461,60
5045,18106517,60
5046,18109558,60
5047,18112608,60
5048,18117517,60
5049,18120516,60
5050,18123516,60
5051,18124996,60
5052,18127857,60
5053,18130901,60
5054,18133953,60
5055,18137001,60
5056,18140048,60
5057,18143108,60
5058,18146146,60
5059,18149195,60
5060,18152243,60
5061,18155293,59
5062,18158341,59
5063,18161389,59
5064,18165517,59
5065,18168515,59
5066,18170543,59
5067,18173589,59
5068,18176636,59
5069,18179690,59
5070,18182733,59
5071,18185783,60
5072,18188830,60
5073,18191879,60
5074,18194928,60
5075,18197979,60
5076,18201027,55
5077,18204076,61
5078,18207124,61
5079,18210173,61
5080,18214518,62
5081,18217516,62
5082,18220515,63
5083,18222371,63
5084,18225419,63
5085,18228466,64
5086,18231527,64
5087,18234567,65
5088,18237613,65
5089,18240662,65
5090,18243712,65
5091,18246761,66
5092,18249810,66
5093,18252859,66
5094,18255908,66
5095,18258955,66
5096,18262517,66
5097,18265513,55
5098,18268515,66
5099,18271154,66
5100,18274201,66
5101,18277255,66
5102,18280298,66
5103,18283357,66
5104,18286396,66
5105,18289445,66
5106,18292494,66
5107,18295545,65
5108,18298593,65
5109,18301641,65
5110,18304689,64
5111,18307739,64
5112,18312517,63
5113,18315518,63
5114,18318515,62
5115,18320012,62
5116,18322987,61
5117,18326038,126
5118,18329094,60
5119,18332132,59
5120,18335179,58
5121,18338228,57
5122,18341293,124
5123,18344331,55
5124,18347382,54
5125,18350424,53
5126,18353473,53
5127,18356528,52
5128,18361517,51
5129,18364517,50
5130,18367514,49
5131,18368996,48
5132,18371768,47
5133,18374814,46
5134,18377864,45
5135,18380914,44
5136,18383961,44
5137,18387010,43
5138,18390057,42
5139,18393117,41
5140,18396156,41
5141,18399206,40
5142,18402253,39
5143,18405303,39
5144,18409517,38
5145,18412516,38
5146,18414449,37
5147,18417508,36
5148,18420545,35
5149,18423599,35
5150,18426645,35
5151,18429693,34
5152,18432742,33
5153,18435791,33
5154,18438839,32
5155,18441889,32
5156,18444936,32
5157,18447986,31
5158,18451035,31
5159,18454080,30
5160,18458517,30
5161,18461518,30
5162,18464515,30
5163,18466280,29
5164,18469327,29
5165,18472387,29
5166,18475430,29
5167,18478470,29
5168,18481527,29
5169,18484567,29
5170,18487619,29
5171,18490668,28
5172,18493716,28
5173,18496765,29
5174,18499814,29
5175,18502862,29
5176,18507517,29
5177,18510515,30
5178,18512103,30
5179,18515076,30
5180,18518107,31
5181,18521161,32
5182,18524208,33
5183,18527256,33
5184,18530303,34
5185,18533362,35
5186,18536401,36
5187,18539452,37
5188,18542505,38
5189,18545549,39
5190,18548597,40
5191,18551646,41
5192,18556517,42
5193,18559518,43
5194,18562515,45
5195,18564003,46
5196,18566895,47
5197,18569942,48
5198,18572989,50
5199,18576039,51
5200,18579100,53
5201,18582136,54
5202,18585187,56
5203,18588234,58
5204,18591284,60
5205,18594331,62
5206,18597381,64
5207,18600429,66
5208,18603515,68
5209,18608514,71
5210,18609999,73
5211,18612623,75
5212,18615673,78
5213,18618721,80
5214,18621777,82
5215,18624820,84
5216,18627869,86
5217,18630916,88
5218,18633966,89
5219,18637019,91
5220,18640063,92
5221,18643113,93
5222,18646161,94
5223,18649211,94
5224,18653515,95
5225,18656515,95
5226,18659516,95
5227,18661418,96
5228,18664457,95
5229,18667515,95
5230,18670557,95
5231,18673604,94
5232,18676652,93
5233,18679701,93
5234,18682750,92
5235,18685801,90
5236,18688849,89
5237,18691899,87
5238,18694947,85
5239,18697995,83
5240,18701516,257
5241,18704510,79
5242,18707514,77
5243,18710194,75
5244,18713243,73
5245,18716295,71
5246,18719349,69
5247,18722389,67
5248,18725437,65
5249,18728486,63
5250,18731552,134
5251,18734589,60
5252,18737637,58
5253,18740682,57
5254,18743730,55
5255,18746779,54
5256,18751517,53
5257,18754513,52
5258,18757515,51
5259,18759326,50
5260,18762024,49
5261,18765079,54
5262,18768121,47
5263,18771169,47
5264,18774215,47
5265,18777265,46
5266,18780313,46
5267,18783364,45
5268,18786410,45
5269,18789461,45
5270,18792515,45
5271,18795557,44
5272,18800517,44
5273,18803514,44
5274,18804718,44
5275,18807759,44
5276,18810802,44
5277,18813853,44
5278,18816900,44
5279,18819949,44
5280,18822998,45
5281,18826045,45
5282,18829103,45
5283,18832143,45
5284,18835194,45
5285,18838241,45
5286,18841291,45
5287,18844339,46
5288,18848516,46
5289,18851517,46
5290,18854513,46
5291,18856544,47
5292,18859589,47
5293,18862648,47
5294,18865689,48
5295,18868729,48
5296,18871782,48
5297,18874826,49
5298,18877880,49
5299,18880927,50
5300,18883978,50
5301,18887026,7
5302,18890076,51
5303,18893125,52
5304,18897517,52
5305,18900514,53
5306,18902269,53
5307,18905332,54
5308,18908369,55
5309,18911420,55
5310,18914469,56
5311,18917526,57
5312,18920565,57
5313,18923615,58
5314,18926664,59
5315,18929714,59
5316,18932761,59
5317,18935811,60
5318,18938859,60
5319,18941909,61
5320,18946517,61
5321,18949519,61
5322,18952513,61
5323,18954106,62
5324,18957163,62
5325,18960206,62
5326,18963253,62
5327,18966301,62
5328,18969359,62
5329,18972398,62
5330,18975449,62
5331,18978496,62
5332,18981547,62
5333,18984595,62
5334,18987644,61
5335,18990692,61
5336,18995516,61
5337,18998515,61
5338,18999840,60
5339,19002892,60
5340,19005939,60
5341,19008987,59
5342,19012043,59
5343,19015097,59
5344,19018136,58
5345,19021183,57
5346,19024232,57
5347,19027282,57
5348,19030330,56
5349,19033380,56
5350,19036428,55
5351,19039477,55
5352,19044517,54
5353,19047515,54
5354,19050516,54
5355,19052002,53
5356,19054723,53
5357,19057774,53
5358,19060818,53
5359,19063868,52
5360,19066916,52
5361,19069966,52
5362,19073015,52
5363,19076064,52
5364,19079113,52
5365,19082161,52
5366,19085210,52
5367,19088259,52
5368,19092517,52
5369,19095517,52
5370,19098516,52
5371,19100455,52
5372,19103513,52
5373,19106556,53
5374,19109603,53
5375,19112650,53
5376,19115700,53
5377,19118748,53
5378,19121811,117
5379,19124855,53
5380,19127902,53
5381,19130946,53
5382,19133993,54
5383,19137044,76
5384,19140517,54
5385,19143514,54
5386,19146512,55
5387,19149239,55
5388,19152287,55
5389,19155339,56
5390,19158384,56
5391,19161433,56
5392,19164481,57
5393,19167537,57
5394,19170579,57
5395,19173629,58
5396,19176678,58
5397,19179725,58
5398,19182774,58
5399,19185823,58
5400,19190517,59
5401,19193518,59
5402,19196515,59
5403,19198363,59
5404,19201081,147
5405,19204122,59
5406,19207166,59
5407,19210215,59
5408,19213263,59
5409,19216311,59
5410,19219362,59
5411,19222409,59
5412,19225459,59
5413,19228513,59
5414,19231556,59
5415,19234604,58
5416,19239517,58
5417,19242516,58
5418,19243750,58
5419,19246805,58
5420,19249849,58
5421,19252899,57
5422,19255956,57
5423,19258998,57
5424,19262045,57
5425,19265105,56
5426,19268142,56
5427,19271192,56
5428,19274240,56
5429,19277289,56
5430,19280337,56
5431,19283386,55
5432,19287517,55
5433,19290517,55
5434,19293516,55
5435,19295584,55
5436,19298630,55
5437,19301679,55
5438,19304728,55
5439,19307775,55
5440,19310824,55
5441,19313873,55
5442,19316922,55
5443,19319972,55
5444,19323020,55
5445,19326068,55
5446,19329118,55
5447,19332166,55
5448,19336517,55
5449,19339514,55
5450,19341318,55
5451,19344365,55
5452,19347412,56
5453,19350465,56
5454,19353519,56
5455,19356560,56
5456,19359608,56
5457,19362657,56
5458,19365707,56
5459,19368755,56
5460,19371805,56
5461,19374853,56
5462,19377902,57
5463,19380951,57
5464,19384517,57
5465,19387517,125
5466,19390512,57
5467,19393514,57
5468,19396197,57
5469,19399250,57
5470,19402297,57
5471,19405353,57
5472,19408393,58
5473,19411442,58
5474,19414491,58
5475,19417546,57
5476,19420590,57
5477,19423639,57
5478,19426688,58
5479,19429737,57
5480,19434517,57
5481,19437513,57
5482,19439095,143
5483,19441935,57
5484,19444983,57
5485,19448039,57
5486,19451097,57
5487,19454133,57
5488,19457182,57
5489,19460232,57
5490,19463283,57
5491,19466332,57
5492,19469381,57
5493,19472432,57
5494,19475481,57
5495,19478538,57
5496,19483517,57
5497,19486516,56
5498,19489514,56
5499,19490938,56
5500,19493782,56
5501,19496835,56
5502,19499878,56
5503,19502929,56
5504,19505978,56
5505,19509031,56
5506,19512090,56
5507,19515137,56
5508,19518178,56
5509,19521227,56
5510,19524276,56
5511,19527328,56
5512,19531517,56
5513,19534515,56
5514,19536473,56
5515,19539531,56
5516,19542569,56
5517,19545624,56
5518,19548667,56
5519,19551718,56
5520,19554766,56
5521,19557815,56
5522,19560865,56
5523,19563913,56
5524,19566961,56
5525,19570011,56
5526,19573069,34
5527,19576110,56
5528,19580517,56
5529,19583518,56
5530,19586513,56
5531,19588305,56
5532,19591359,56
5533,19594403,56
5534,19597453,56
5535,19600506,56
5536,19603550,56
5537,19606598,56
5538,19609648,56
5539,19612695,56
5540,19615746,56
5541,19618793,56
5542,19621843,56
5543,19624892,56
5544,19629517,56
5545,19632515,56
5546,19634040,56
5547,19637098,144
5548,19640154,56
5549,19643188,56
5550,19646230,56
5551,19649281,56
5552,19652328,56
5553,19655382,56
5554,19658431,56
5555,19661480,56
5556,19664534,56
5557,19667578,56
5558,19670624,56
5559,19673678,56
5560,19678517,56
5561,19681518,56
5562,19684512,56
5563,19686350,56
5564,19688923,56
5565,19691971,56
5566,19695021,56
5567,19698067,56
5568,19701117,56
5569,19704165,56
5570,19707215,56
5571,19710263,56
5572,19713312,56
5573,19716360,56
5574,19719410,56
5575,19722459,56
5576,19727517,56
5577,19730513,57
5578,19731728,56
5579,19734659,56
5580,19737706,56
5581,19740755,56
5582,19743802,56
5583,19746849,56
5584,19749899,56
5585,19752948,56
5586,19755999,56
5587,19759049,56
5588,19762096,56
5589,19765144,56
5590,19768192,56
5591,19771254,56
5592,19775517,56
5593,19778516,55
5594,19781514,56
5595,19783442,56
5596,19786486,55
5597,19789544,55
5598,19792586,55
5599,19795633,55
5600,19798682,55
5601,19801731,55
5602,19804781,55
5603,19807830,56
5604,19810878,56
5605,19813927,56
5606,19816977,56
5607,19820027,56
5608,19824515,56
5609,19827515,55
5610,19830516,56
5611,19832223,56
5612,19835275,56
5613,19838321,56
5614,19841369,56
5615,19844417,55
5616,19847467,56
5617,19850522,56
5618,19853565,55
5619,19856616,55
5620,19859663,55
5621,19862711,55
5622,19865761,55
5623,19868809,55
5624,19873517,55
5625,19876515,55
5626,19877956,55
5627,19881008,55
5628,19884056,55
5629,19887112,55
5630,19890151,55
5631,19893200,55
5632,19896249,55
5633,19899315,121
5634,19902353,55
5635,19905404,54
5636,19908445,55
5637,19911494,55
5638,19914543,54
5639,19917594,54
5640,19922517,54
5641,19925517,54
5642,19928515,54
5643,19930011,54
5644,19932839,54
5645,19935882,54
5646,19938933,54
5647,19941983,54
5648,19945031,54
5649,19948078,54
5650,19951140,55
5651,19954178,55
5652,19957228,55
5653,19960276,54
5654,19963326,55
5655,19966375,55
5656,19970517,55
5657,19973512,55
5658,19975535,55
5659,19978569,55
5660,19981623,54
5661,19984672,54
5662,19987716,55
5663,19990765,54
5664,19993815,54
5665,19996864,55
5666,19999915,54
5667,20002962,54
5668,20006013,55
5669,20009075,33
5670,20012110,54
5671,20015161,54
5672,20019514,55
5673,20022515,55
5674,20025517,54
5675,20027361,54
5676,20030410,54
5677,20033463,54
5678,20036513,54
5679,20039552,54
5680,20042601,54
5681,20045650,54
5682,20048700,54
5683,20051749,54
5684,20054798,54
5685,20057847,54
5686,20060896,54
5687,20063947,54
5688,20067516,54
5689,20070514,54
5690,20073514,54
5691,20076144,54
5692,20079195,54
5693,20082240,54
5694,20085291,54
5695,20088338,54
5696,20091388,54
5697,20094436,54
5698,20097488,54
5699,20100540,54
5700,20103583,54
5701,20106632,54
5702,20109681,54
5703,20112732,54
5704,20117517,54
5705,20120514,53
5706,20123516,53
5707,20125313,53
5708,20127976,53
5709,20131026,53
5710,20134071,53
5711,20137121,53
5712,20140168,53
5713,20143220,53
5714,20146267,53
5715,20149316,53
5716,20152364,53
5717,20155415,54
5718,20158462,54
5719,20161529,54
5720,20166516,53
5721,20169512,53
5722,20170730,54
5723,20173710,54
5724,20176757,54
5725,20179811,54
5726,20182856,54
5727,20185903,54
5728,20188953,54
5729,20192001,54
5730,20195056,54
5731,20198099,54
5732,20201149,53
5733,20204197,54
5734,20207247,54
5735,20210297,54
5736,20214516,54
5737,20217515,54
5738,20220516,54
5739,20222492,54
5740,20225551,54
5741,20228592,54
5742,20231639,54
5743,20234687,54
5744,20237737,54
5745,20240786,54
5746,20243836,54
5747,20246885,54
5748,20249933,54
5749,20252982,54
5750,20256032,53
5751,20259089,54
5752,20263517,54
5753,20266514,54
5754,20268228,54
5755,20271279,54
5756,20274328,54
5757,20277375,54
5758,20280422,54
5759,20283471,53
5760,20286526,54
5761,20289585,119
5762,20292627,54
5763,20295669,54
5764,20298715,54
5765,20301764,54
5766,20304813,54
5767,20307864,54
5768,20312516,54
5769,20315516,54
5770,20318517,54
5771,20320062,54
5772,20323113,54
5773,20326154,54
5774,20329202,54
5775,20332251,54
5776,20335300,54
5777,20338351,54
5778,20341398,54
5779,20344447,54
5780,20347495,54
5781,20350544,54
5782,20353593,54
5783,20356644,54
5784,20361517,54
5785,20364512,54
5786,20366105,31
5787,20368840,54
5788,20371891,54
5789,20374937,54
5790,20377982,54
5791,20381032,54
5792,20384088,54
5793,20387132,54
5794,20390177,54
5795,20393228,54
5796,20396275,54
5797,20399325,54
5798,20402375,54
5799,20405424,54
5800,20408516,54
5801,20413516,55
5802,20416514,55
5803,20417940,55
5804,20420683,55
5805,20423723,55
5806,20426765,55
5807,20429815,55
5808,20432862,55
5809,20435913,55
5810,20438961,55
5811,20442014,55
5812,20445059,55
5813,20448109,55
5814,20451156,55
5815,20454206,55
5816,20458518,55
5817,20461515,55
5818,20463355,55
5819,20466405,55
5820,20469454,55
5821,20472508,55
5822,20475549,54
5823,20478598,55
5824,20481647,55
5825,20484699,55
5826,20487745,55
5827,20490795,55
5828,20493843,55
5829,20496892,55
5830,20499940,55
5831,20502992,55
5832,20506517,33
5833,20509516,55
5834,20512515,56
5835,20515511,56
5836,20518237,56
5837,20521285,56
5838,20524340,56
5839,20527379,56
5840,20530429,56
5841,20533477,56
5842,20536535,56
5843,20539574,56
5844,20542623,56
5845,20545672,57
5846,20548742,125
5847,20551774,57
5848,20556518,57
5849,20559513,57
5850,20560919,57
5851,20563966,58
5852,20567020,58
5853,20570079,33
5854,20573111,58
5855,20576160,59
5856,20579208,59
5857,20582259,59
5858,20585305,59
5859,20588364,59
5860,20591404,60
5861,20594453,60
5862,20597508,60
5863,20600553,60
5864,20605517,61
5865,20608517,61
5866,20611512,61
5867,20613333,61
5868,20615800,61
5869,20618845,61
5870,20621892,61
5871,20624941,61
5872,20627990,61
5873,20631041,61
5874,20634099,61
5875,20637137,61
5876,20640185,61
5877,20643234,60
5878,20646285,60
5879,20649332,60
5880,20653516,60
5881,20656517,60
5882,20659515,59
5883,20661535,59
5884,20664580,59
5885,20667628,58
5886,20670674,58
5887,20673723,58
5888,20676772,57
5889,20679835,57
5890,20682875,56
5891,20685920,56
5892,20688968,55
5893,20692017,55
5894,20695066,54
5895,20698125,54
5896,20702517,53
5897,20705515,52
5898,20707261,52
5899,20710312,51
5900,20713365,51
5901,20716409,50
5902,20719457,49
5903,20722514,48
5904,20725556,48
5905,20728608,47
5906,20731654,47
5907,20734704,46
5908,20737752,45
5909,20740802,44
5910,20743850,44
5911,20746902,43
5912,20751517,42
5913,20754517,42
5914,20757515,41
5915,20759096,40
5916,20762155,40
5917,20765194,39
5918,20768243,38
5919,20771291,38
5920,20774340,37
5921,20777391,36
5922,20780438,36
5923,20783487,35
5924,20786542,35
5925,20789585,34
5926,20792636,34
5927,20795682,33
5928,20800517,33
5929,20803515,32
5930,20804827,32
5931,20807880,31
5932,20810940,31
5933,20813980,31
5934,20817024,30
5935,20820085,74
5936,20823122,30
5937,20826173,30
5938,20829220,29
5939,20832269,29
5940,20835318,29
5941,20838369,29
5942,20841415,29
5943,20844466,29
5944,20849517,28
5945,20852518,28
5946,20855515,28
5947,20857011,28
5948,20859714,29
5949,20862758,29
5950,20865805,29
5951,20868855,30
5952,20871903,30
5953,20874954,30
5954,20878001,31
5955,20881050,31
5956,20884110,32
5957,20887147,32
5958,20890198,33
5959,20893246,34
5960,20897517,35
5961,20900512,35
5962,20902403,36
5963,20905441,37
5964,20908494,38
5965,20911547,39
5966,20914586,40
5967,20917634,41
5968,20920683,42
5969,20923733,43
5970,20926782,44
5971,20929830,46
5972,20932879,47
5973,20935929,48
5974,20939000,89
5975,20942021,51
5976,20945517,52
5977,20948515,142
5978,20951511,55
5979,20954514,57
5980,20957474,59
5981,20960333,61
5982,20963370,63
5983,20966418,65
5984,20969467,67
5985,20972524,69
5986,20975566,71
5987,20978614,73
5988,20981663,76
5989,20984713,78
5990,20987762,80
5991,20990812,82
5992,20995517,83
5993,20998513,85
5994,20999954,87
5995,21003007,88
5996,21006070,180
5997,21009106,90
5998,21012152,91
5999,21015200,92
6000,21018250,92
6001,21021300,93
6002,21024357,93
6003,21027396,93
6004,21030446,93
6005,21033494,93
6006,21036546,92
6007,21039592,91
6008,21044515,91
6009,21047514,90
6010,21050515,89
6011,21052325,87
6012,21054846,86
6013,21057886,85
6014,21060934,83
6015,21063983,81
6016,21067032,83
6017,21070112,78
6018,21073132,76
6019,21076178,75
6020,21079228,73
6021,21082275,71
6022,21085328,70
6023,21088376,68
6024,21092517,66
6025,21095515,65
6026,21097530,63
6027,21100579,62
6028,21103621,60
6029,21106669,59
6030,21109717,58
6031,21112766,57
6032,21115815,55
6033,21118867,54
6034,21121913,54
6035,21124962,53
6036,21128011,52
6037,21131060,51
6038,21134119,50
6039,21137157,50
6040,21141517,50
6041,21144517,49
6042,21147514,49
6043,21149354,49
6044,21152406,48
6045,21155449,48
6046,21158506,48
6047,21161547,48
6048,21164598,48
6049,21167646,48
6050,21170695,48
6051,21173742,48
6052,21176792,48
6053,21179840,48
6054,21182891,48
6055,21185939,48
6056,21189517,48
6057,21192514,64
6058,21195515,48
6059,21198162,48
6060,21201191,48
6061,21204231,49
6062,21207280,49
6063,21210338,49
6064,21213378,49
6065,21216429,49
6066,21219475,49
6067,21222531,49
6068,21225573,49
6069,21228621,50
6070,21231672,50
6071,21234721,50
6072,21239517,51
6073,21242517,51
6074,21245515,51
6075,21247015,52
6076,21249967,52
6077,21253015,53
6078,21256076,141
6079,21259109,54
6080,21262159,55
6081,21265208,55
6082,21268256,56
6083,21271304,56
6084,21274363,57
6085,21277402,57
6086,21280452,58
6087,21283507,58
6088,21288517,59
6089,21291515,59
6090,21293094,59
6091,21295703,60
6092,21298748,60
6093,21301793,60
6094,21304842,61
6095,21307890,61
6096,21310942,61
6097,21313990,61
6098,21317038,61
6099,21320098,61
6100,21323135,62
6101,21326199,135
6102,21329244,62
6103,21332285,62
6104,21336519,62
6105,21339511,62
6106,21342517,62
6107,21345515,62
6108,21348516,61
6109,21351514,61
6110,21354515,61
6111,21357513,61
6112,21360513,61
6113,21362774,60
6114,21365820,60
6115,21368868,60
6116,21371917,60
6117,21374967,59
6118,21378016,59
6119,21381064,59
6120,21385517,58
6121,21388515,58
6122,21391516,58
6123,21394516,57
6124,21396356,57
6125,21399359,56
6126,21402405,56
6127,21405454,55
6128,21408515,55
6129,21411551,55
6130,21414600,54
6131,21417648,54
6132,21420698,54
6133,21423749,54
6134,21426796,54
6135,21429845,54
6136,21434517,54
6137,21437515,54
6138,21438995,54
6139,21442047,54
6140,21445089,54
6141,21448139,53
6142,21451188,53
6143,21454258,119
6144,21457296,54
6145,21460344,53
6146,21463384,54
6147,21466433,54
6148,21469482,54
6149,21472540,54
6150,21475580,54
6151,21478629,54
6152,21483517,54
6153,21486519,54
6154,21489515,54
6155,21491019,55
6156,21493877,55
6157,21496923,55
6158,21499971,55
6159,21503023,55
6160,21506087,34
6161,21509118,56
6162,21512168,56
6163,21515216,56
6164,21518267,56
6165,21521315,56
6166,21524368,57
6167,21527412,57
6168,21531517,57
6169,21534516,57
6170,21536566,57
6171,21539610,57
6172,21542657,57
6173,21545706,58
6174,21548755,58
6175,21551806,58
6176,21554854,58
6177,21557902,58
6178,21560951,58
6179,21564001,58
6180,21567051,58
6181,21570110,58
6182,21573148,58
6183,21576198,58
6184,21580516,58
6185,21583517,127
6186,21586515,58
6187,21588407,58
6188,21591445,58
6189,21594492,58
6190,21597543,58
6191,21600592,58
6192,21603640,58
6193,21606688,58
6194,21609737,58
6195,21612786,57
6196,21615836,57
6197,21618885,57
6198,21621934,57
6199,21624983,57
6200,21628517,32
6201,21631514,57
6202,21634514,57
6203,21637182,57
6204,21640229,57
6205,21643277,57
6206,21646329,57
6207,21649375,57
6208,21652425,56
6209,21655473,56
6210,21658530,56
6211,21661571,56
6212,21664623,56
6213,21667669,56
6214,21670719,56
6215,21673768,56
6216,21678517,56
6217,21681515,55
6218,21684514,55
6219,21686323,55
6220,21689014,55
6221,21692072,33
6222,21695111,55
6223,21698162,55
6224,21701206,55
6225,21704257,55
6226,21707304,55
6227,21710373,122
6228,21713408,55
6229,21716458,55
6230,21719507,55
6231,21722551,55
6232,21727515,56
6233,21730515,56
6234,21731740,56
6235,21734750,56
6236,21737797,55
6237,21740845,55
6238,21743895,56
6239,21746947,56
6240,21749994,56
6241,21753041,56
6242,21756103,56
6243,21759139,56
6244,21762190,56
6245,21765238,56
6246,21768287,56
6247,21771335,56
6248,21775515,56
6249,21778515,56
6250,21781514,56
6251,21783539,56
6252,21786585,56
6253,21789631,56
6254,21792684,56
6255,21795732,56
6256,21798778,55
6257,21801826,56
6258,21804876,56
6259,21807925,56
6260,21810975,56
6261,21814024,56
6262,21817072,56
6263,21820121,56
6264,21824517,56
6265,21827515,56
6266,21829267,56
6267,21832330,57
6268,21835364,57
6269,21838415,57
6270,21841465,57
6271,21844532,57
6272,21847562,57
6273,21850611,58
6274,21853660,58
6275,21856710,58
6276,21859760,58
6277,21862809,58
6278,21865858,58
6279,21868907,58
6280,21873515,58
6281,21876517,58
6282,21879514,59
6283,21881103,59
6284,21884155,59
6285,21887200,59
6286,21890251,59
6287,21893300,59
6288,21896356,59
6289,21899396,59
6290,21902445,59
6291,21905494,59
6292,21908544,59
6293,21911593,58
6294,21914641,58
6295,21917690,58
6296,21922517,58
6297,21925515,57
6298,21927091,57
6299,21929889,56
6300,21932935,56
6301,21935983,55
6302,21939036,55
6303,21942095,55
6304,21945130,54
6305,21948180,54
6306,21951228,53
6307,21954279,53
6308,21957327,52
6309,21960375,52
6310,21963424,52
6311,21966473,51
6312,21971518,51
6313,21974517,50
6314,21977512,50
6315,21979076,50
6316,21981721,50
6317,21984765,49
6318,21987820,49
6319,21990865,49
6320,21993915,49
6321,21996963,49
6322,22000015,48
