Reading ID, Time (µs), Force (N) 
1735,8036692,54
1736,8037752,55
1737,8038768,55
1738,8039779,56
1739,8040806,56
1740,8041817,57
1741,8042850,57
1742,8043890,57
1743,8044883,56
1744,8045891,55
1745,8046908,55
1746,8047925,54
1747,8048950,54
1748,8049973,54
1749,8050991,53
1750,8052024,53
1751,8053038,53
1752,8054056,54
1753,8055076,55
1754,8056103,56
1755,8057120,56
1756,8058140,56
1757,8059168,57
1758,8060185,57
1759,8061211,56
1760,8062234,55
1761,8063258,55
1762,8064277,54
1763,8065298,53
1764,8066316,53
1765,8067331,54
1766,8068365,53
1767,8069380,54
1768,8070405,54
1769,8071428,54
1770,8072445,56
1771,8073466,56
1772,8074494,56
1773,8075505,56
1774,8076531,58
1775,8077559,56
1776,8078575,56
1777,8079602,55
1778,8080623,54
1779,8081645,54
1780,8082661,53
1781,8083689,53
1782,8084754,52
1783,8085766,53
1784,8086780,55
1785,8087804,54
1786,8088823,56
1787,8089842,56
1788,8090875,56
1789,8091891,57
1790,8092888,56
1791,8093900,57
1792,8094925,56
1793,8095949,56
1794,8096965,55
1795,8097981,54
1796,8099013,54
1797,8100030,53
1798,8101054,53
1799,8102078,53
1800,8103103,53
1801,8104115,54
1802,8105143,54
1803,8106165,56
1804,8107185,57
1805,8108209,56
1806,8109229,57
1807,8110252,58
1808,8111274,57
1809,8112285,56
1810,8113317,56
1811,8114338,54
1812,8115363,53
1813,8116376,53
1814,8117409,53
1815,8118425,52
1816,8119436,53
1817,8120469,54
1818,8121491,55
1819,8122510,55
1820,8123533,56
1821,8124550,57
1822,8125569,56
1823,8126587,57
1824,8127616,57
1825,8128636,56
1826,8129658,55
1827,8130689,54
1828,8131752,53
1829,8132761,52
1830,8133778,53
1831,8134787,53
1832,8135814,52
1833,8136832,54
1834,8137872,54
1835,8138889,55
1836,8139889,55
1837,8140895,57
1838,8141923,56
1839,8142945,57
1840,8143964,57
1841,8144988,56
1842,8146010,56
1843,8147030,54
1844,8148053,53
1845,8149065,53
1846,8150094,53
1847,8151118,53
1848,8152140,53
1849,8153159,53
1850,8154183,55
1851,8155211,55
1852,8156225,56
1853,8157252,56
1854,8158273,57
1855,8159290,58
1856,8160314,57
1857,8161331,55
1858,8162355,55
1859,8163378,55
1860,8164400,54
1861,8165420,54
1862,8166453,53
1863,8167460,53
1864,8168479,53
1865,8169508,53
1866,8170530,54
1867,8171550,55
1868,8172562,56
1869,8173593,57
1870,8174614,56
1871,8175627,57
1872,8176660,57
1873,8177676,57
1874,8178692,56
1875,8179757,55
1876,8180774,54
1877,8181785,53
1878,8182813,53
1879,8183832,53
1880,8184863,53
1881,8185894,52
1882,8186884,54
1883,8187898,54
1884,8188910,55
1885,8189940,56
1886,8190963,56
1887,8191989,57
1888,8193005,56
1889,8194028,57
1890,8195051,55
1891,8196070,56
1892,8197093,55
1893,8198115,54
1894,8199145,53
1895,8200159,53
1896,8201180,54
1897,8202200,53
1898,8203212,53
1899,8204249,54
1900,8205265,55
1901,8206289,56
1902,8207314,57
1903,8208334,56
1904,8209354,56
1905,8210375,56
1906,8211395,57
1907,8212407,56
1908,8213438,56
1909,8214460,53
1910,8215482,53
1911,8216505,52
1912,8217522,52
1913,8218536,52
1914,8219565,54
1915,8220590,53
1916,8221605,55
1917,8222634,56
1918,8223657,57
1919,8224668,57
1920,8225694,57
1921,8226759,58
1922,8227769,56
1923,8228786,56
1924,8229802,54
1925,8230823,56
1926,8231867,53
1927,8232880,53
1928,8233895,52
1929,8234899,53
1930,8235914,54
1931,8236938,55
1932,8237960,54
1933,8238979,56
1934,8239992,56
1935,8241025,56
1936,8242045,56
1937,8243056,57
1938,8244090,58
1939,8245106,56
1940,8246121,56
1941,8247155,54
1942,8248185,54
1943,8249187,54
1944,8250222,54
1945,8251243,53
1946,8252263,52
1947,8253284,54
1948,8254305,55
1949,8255335,55
1950,8256350,55
1951,8257367,57
1952,8258393,57
1953,8259415,57
1954,8260435,57
1955,8261450,57
1956,8262475,56
1957,8263499,54
1958,8264530,54
1959,8265544,53
1960,8266561,52
1961,8267583,53
1962,8268610,53
1963,8269624,53
1964,8270642,54
1965,8271663,54
1966,8272685,55
1967,8273756,56
1968,8274771,57
1969,8275782,57
1970,8276800,57
1971,8277821,58
1972,8278849,56
1973,8279887,56
1974,8280890,54
1975,8281881,53
1976,8282901,53
1977,8283935,54
1978,8284952,53
1979,8285966,53
1980,8287000,54
1981,8288020,54
1982,8289031,56
1983,8290055,57
1984,8291085,56
1985,8292097,57
1986,8293130,58
1987,8294146,57
1988,8295165,56
1989,8296195,55
1990,8297216,55
1991,8298230,54
1992,8299259,53
1993,8300278,54
1994,8301296,54
1995,8302329,53
1996,8303342,54
1997,8304357,55
1998,8305388,55
1999,8306406,56
2000,8307425,57
2001,8308454,57
2002,8309474,57
2003,8310498,58
2004,8311515,56
2005,8312540,56
2006,8313574,55
2007,8314580,54
2008,8315607,54
2009,8316628,53
2010,8317642,54
2011,8318667,52
2012,8319683,53
2013,8320753,54
2014,8321768,55
2015,8322779,56
2016,8323801,57
2017,8324818,57
2018,8325840,57
2019,8326880,58
2020,8327883,57
2021,8328886,56
2022,8329906,56
2023,8330926,55
2024,8331945,54
2025,8332975,53
2026,8333991,54
2027,8335010,53
2028,8336040,53
2029,8337056,54
2030,8338072,55
2031,8339104,55
2032,8340125,56
2033,8341137,57
2034,8342170,57
2035,8343187,57
2036,8344206,57
2037,8345236,57
2038,8346258,56
2039,8347271,55
2040,8348300,53
2041,8349317,54
2042,8350336,53
2043,8351365,52
2044,8352381,53
2045,8353397,55
2046,8354427,54
2047,8355447,55
2048,8356473,56
2049,8357495,56
2050,8358512,57
2051,8359533,57
2052,8360560,58
2053,8361581,57
2054,8362611,56
2055,8363624,56
2056,8364642,54
2057,8365663,53
2058,8366690,53
2059,8367755,54
2060,8368767,53
2061,8369780,54
2062,8370799,54
2063,8371819,54
2064,8372834,55
2065,8373876,56
2066,8374887,57
2067,8375889,57
2068,8376901,57
2069,8377917,57
2070,8378946,56
2071,8379966,55
2072,8380981,54
2073,8382016,54
2074,8383031,54
2075,8384047,53
2076,8385081,53
2077,8386097,54
2078,8387112,54
2079,8388144,55
2080,8389161,56
2081,8390177,57
2082,8391210,58
2083,8392228,57
2084,8393250,58
2085,8394275,56
2086,8395307,56
2087,8396320,55
2088,8397341,56
2089,8398357,54
2090,8399372,53
2091,8400404,53
2092,8401425,52
2093,8402446,52
2094,8403469,54
2095,8404487,55
2096,8405502,55
2097,8406525,57
2098,8407551,56
2099,8408567,57
2100,8409600,56
2101,8410617,57
2102,8411643,55
2103,8412665,55
2104,8413681,55
2105,8414696,54
2106,8415764,53
2107,8416778,53
2108,8417792,53
2109,8418817,52
2110,8419829,54
2111,8420866,54
2112,8421890,55
2113,8422882,55
2114,8423892,57
2115,8424924,57
2116,8425941,57
2117,8426957,59
2118,8427995,56
2119,8429006,55
2120,8430027,55
2121,8431055,53
2122,8432077,53
2123,8433087,54
2124,8434119,53
2125,8435136,53
2126,8436163,53
2127,8437184,54
2128,8438202,55
2129,8439221,55
2130,8440250,56
2131,8441270,57
2132,8442282,56
2133,8443315,58
2134,8444332,57
2135,8445356,56
2136,8446378,55
2137,8447397,54
2138,8448412,54
2139,8449820,53
2140,8450466,53
2141,8451820,52
2142,8452509,52
2143,8453815,54
2144,8454548,54
2145,8455813,55
2146,8456597,56
2147,8457820,56
2148,8458637,56
2149,8459813,57
2150,8460688,57
2151,8461850,57
2152,8463723,55
2153,8463902,56
2154,8465747,53
2155,8465924,54
2156,8467773,52
2157,8467955,54
2158,8469823,52
2159,8470006,54
2160,8471823,54
2161,8471997,55
2162,8473813,55
2163,8474001,56
2164,8475813,56
2165,8476012,57
2166,8477821,56
2167,8478051,55
2168,8479813,56
2169,8480092,55
2170,8481813,55
2171,8482133,53
2172,8483813,54
2173,8484182,53
2174,8485813,53
2175,8486225,54
2176,8487824,54
2177,8488264,54
2178,8489823,56
2179,8490312,55
2180,8491814,57
2181,8492356,57
2182,8493821,56
2183,8494392,57
2184,8495837,56
2185,8496439,55
2186,8497814,54
2187,8498485,54
2188,8499814,53
2189,8500523,53
2190,8501814,53
2191,8502560,52
2192,8503825,54
2193,8504617,54
2194,8505636,55
2195,8506656,57
2196,8507675,57
2197,8508751,57
2198,8509764,57
2199,8510775,57
2200,8511788,56
2201,8512815,55
2202,8513826,55
2203,8514848,55
2204,8515877,54
2205,8516877,52
2206,8517891,53
2207,8518916,52
2208,8519939,54
2209,8520965,54
2210,8521972,55
2211,8523004,56
2212,8524022,56
2213,8525048,56
2214,8526066,57
2215,8527087,58
2216,8528110,57
2217,8529139,56
2218,8530152,55
2219,8531175,54
2220,8532200,53
2221,8533217,53
2222,8534240,53
2223,8535265,53
2224,8536289,53
2225,8537297,53
2226,8538329,55
2227,8539347,56
2228,8540374,57
2229,8541394,57
2230,8542423,57
2231,8543427,57
2232,8544460,57
2233,8545485,56
2234,8546492,55
2235,8547525,55
2236,8548542,54
2237,8549562,54
2238,8550590,53
2239,8551601,52
2240,8552629,53
2241,8553655,54
2242,8554677,55
2243,8555696,55
2244,8556762,56
2245,8557773,56
2246,8558787,56
2247,8559805,57
2248,8560833,57
2249,8561849,56
2250,8562882,56
2251,8563883,55
2252,8564879,53
2253,8565914,53
2254,8566932,54
2255,8567958,53
2256,8568979,52
2257,8569996,53
2258,8571023,55
2259,8572044,55
2260,8573061,57
2261,8574086,57
2262,8575112,56
2263,8576126,57
2264,8577142,58
2265,8578176,56
2266,8579192,56
2267,8580216,55
2268,8581240,54
2269,8582265,54
2270,8583283,54
2271,8584300,53
2272,8585322,53
2273,8586350,53
2274,8587365,55
2275,8588395,55
2276,8589406,55
2277,8590435,57
2278,8591455,57
2279,8592467,56
2280,8593500,57
2281,8594525,57
2282,8595542,56
2283,8596569,55
2284,8597587,54
2285,8598609,53
2286,8599629,53
2287,8600649,53
2288,8601673,53
2289,8602694,54
2290,8603759,54
2291,8604775,55
2292,8605786,55
2293,8606796,56
2294,8607829,57
2295,8608842,56
2296,8609881,57
2297,8610883,56
2298,8611881,56
2299,8612907,55
2300,8613931,55
2301,8614954,54
2302,8615972,53
2303,8616992,53
2304,8618020,53
2305,8619037,53
2306,8620061,54
2307,8621084,55
2308,8622107,55
2309,8623126,55
2310,8624152,56
2311,8625175,57
2312,8626188,56
2313,8627215,57
2314,8628235,57
2315,8629248,55
2316,8630280,54
2317,8631301,54
2318,8632321,54
2319,8633345,52
2320,8634364,53
2321,8635380,53
2322,8636405,53
2323,8637421,54
2324,8638451,55
2325,8639475,57
2326,8640493,57
2327,8641516,57
2328,8642539,57
2329,8643562,57
2330,8644577,56
2331,8645593,55
2332,8646631,54
2333,8647648,54
2334,8648670,53
2335,8649687,53
2336,8650757,53
2337,8651772,53
2338,8652783,53
2339,8653793,55
2340,8654822,55
2341,8655833,56
2342,8656882,56
2343,8657883,57
2344,8658883,56
2345,8659906,57
2346,8660930,57
2347,8661955,55
2348,8662967,56
2349,8663995,55
2350,8665012,53
2351,8666036,54
2352,8667059,53
2353,8668085,53
2354,8669092,53
2355,8670125,54
2356,8671147,54
2357,8672166,54
2358,8673192,55
2359,8674215,56
2360,8675234,57
2361,8676255,57
2362,8677272,57
2363,8678288,56
2364,8679311,57
2365,8680342,55
2366,8681361,54
2367,8682385,54
2368,8683401,54
2369,8684426,54
2370,8685449,52
2371,8686467,53
2372,8687492,54
2373,8688515,55
2374,8689532,56
2375,8690557,57
2376,8691568,56
2377,8692605,57
2378,8693615,57
2379,8694643,56
2380,8695657,57
2381,8696688,55
2382,8697746,54
2383,8698764,53
2384,8699780,53
2385,8700789,53
2386,8701813,53
2387,8702825,53
2388,8703860,54
2389,8704872,54
2390,8705884,54
2391,8706899,57
2392,8707926,57
2393,8708946,56
2394,8709970,57
2395,8710987,57
2396,8712011,56
2397,8713035,55
2398,8714052,54
2399,8715072,54
2400,8716099,54
2401,8717125,53
2402,8718141,53
2403,8719165,52
2404,8720185,55
2405,8721206,54
2406,8722232,56
2407,8723242,57
2408,8724271,57
2409,8725300,56
2410,8726312,57
2411,8727332,57
2412,8728348,56
2413,8729385,57
2414,8730401,55
2415,8731425,53
2416,8732447,54
2417,8733469,54
2418,8734481,54
2419,8735507,53
2420,8736528,54
2421,8737555,55
2422,8738573,55
2423,8739587,56
2424,8740618,57
2425,8741642,56
2426,8742662,58
2427,8743675,58
2428,8744697,57
2429,8745761,56
2430,8746781,55
2431,8747788,55
2432,8748809,54
2433,8749831,54
2434,8750860,53
2435,8751872,53
2436,8752872,54
2437,8753892,54
2438,8754931,56
2439,8755945,57
2440,8756970,57
2441,8757986,57
2442,8759010,57
2443,8760031,58
2444,8761051,56
2445,8762075,56
2446,8763091,55
2447,8764107,55
2448,8765140,54
2449,8766157,53
2450,8767184,54
2451,8768193,54
2452,8769218,54
2453,8770250,54
2454,8771272,55
2455,8772295,55
2456,8773307,57
2457,8774335,57
2458,8775357,58
2459,8776379,58
2460,8777388,58
2461,8778425,58
2462,8779438,56
2463,8780460,56
2464,8781487,55
2465,8782506,54
2466,8783529,54
2467,8784552,54
2468,8785568,53
2469,8786595,55
2470,8787616,55
2471,8788636,55
2472,8789649,56
2473,8790676,57
2474,8791756,57
2475,8792762,57
2476,8793777,58
2477,8794794,58
2478,8795800,55
2479,8796832,55
2480,8797854,55
2481,8798882,53
2482,8799878,53
2483,8800889,53
2484,8801908,54
2485,8802945,54
2486,8803971,54
2487,8804973,55
2488,8806007,56
2489,8807029,57
2490,8808038,57
2491,8809072,57
2492,8810092,57
2493,8811103,57
2494,8812136,56
2495,8813153,55
2496,8814179,54
2497,8815202,53
2498,8816221,52
2499,8817242,54
2500,8818267,53
2501,8819283,53
2502,8820312,55
2503,8821333,55
2504,8822351,55
2505,8823362,57
2506,8824386,57
2507,8825416,57
2508,8826429,57
2509,8827460,57
2510,8828478,55
2511,8829497,55
2512,8830526,55
2513,8831543,55
2514,8832569,53
2515,8833596,54
2516,8834608,53
2517,8835624,52
2518,8836661,53
2519,8837676,55
2520,8838689,54
2521,8839764,56
2522,8840781,57
2523,8841792,57
2524,8842801,57
2525,8843833,58
2526,8844850,57
2527,8845876,56
2528,8846884,55
2529,8847883,55
2530,8848907,54
2531,8849933,54
2532,8850947,53
2533,8851980,53
2534,8853002,53
2535,8854013,54
2536,8855047,54
2537,8856063,56
2538,8857077,57
2539,8858112,58
2540,8859128,57
2541,8860147,58
2542,8861177,57
2543,8862193,57
2544,8863209,56
2545,8864242,55
2546,8865261,54
2547,8866280,55
2548,8867306,54
2549,8868318,53
2550,8869347,53
2551,8870371,53
2552,8871388,55
2553,8872414,55
2554,8873436,57
2555,8874453,57
2556,8875479,57
2557,8876501,58
2558,8877518,57
2559,8878545,56
2560,8879566,56
2561,8880583,55
2562,8881610,53
2563,8882631,53
2564,8883648,54
2565,8884669,54
2566,8885698,53
2567,8886760,54
2568,8887777,54
2569,8888787,55
2570,8889797,57
2571,8890826,57
2572,8891840,58
2573,8892870,57
2574,8893878,57
2575,8894877,56
2576,8895908,55
2577,8896927,55
2578,8897955,54
2579,8898973,53
2580,8899988,53
2581,8901022,53
2582,8902051,53
2583,8903053,54
2584,8904085,54
2585,8905105,54
2586,8906119,56
2587,8907151,57
2588,8908171,57
2589,8909183,57
2590,8910218,57
2591,8911233,56
2592,8912252,55
2593,8913277,56
2594,8914302,54
2595,8915325,54
2596,8916345,53
2597,8917363,54
2598,8918387,52
2599,8919411,52
2600,8920428,55
2601,8921455,55
2602,8922476,55
2603,8923493,56
2604,8924519,57
2605,8925542,56
2606,8926561,58
2607,8927582,57
2608,8928606,56
2609,8929623,55
2610,8930647,54
2611,8931666,53
2612,8932682,53
2613,8933757,54
2614,8934775,52
2615,8935780,52
2616,8936794,53
2617,8937818,55
2618,8938835,55
2619,8939874,56
2620,8940876,57
2621,8941871,56
2622,8942898,56
2623,8943931,56
2624,8944948,56
2625,8945963,55
2626,8946996,55
2627,8948012,55
2628,8949032,53
2629,8950061,53
2630,8951078,53
2631,8952093,52
2632,8953125,53
2633,8954143,53
2634,8955167,54
2635,8956181,55
2636,8957208,57
2637,8958232,56
2638,8959256,56
2639,8960273,57
2640,8961289,56
2641,8962317,55
2642,8963341,55
2643,8964354,55
2644,8965385,52
2645,8966403,54
2646,8967426,53
2647,8968451,52
2648,8969468,53
2649,8970495,53
2650,8971517,54
2651,8972816,55
2652,8973559,55
2653,8974806,57
2654,8975601,56
2655,8976806,57
2656,8977635,57
2657,8978806,56
2658,8979678,54
2659,8980826,55
2660,8982734,52
2661,8982900,53
2662,8984759,53
2663,8984937,52
2664,8986788,52
2665,8986980,53
2666,8988817,53
2667,8988990,54
2668,8990817,54
2669,8990990,57
2670,8992806,55
2671,8992998,56
2672,8994806,56
2673,8995007,55
2674,8996806,55
2675,8997056,54
2676,8998806,54
2677,8999101,52
2678,9000806,53
2679,9001140,52
2680,9002806,52
2681,9003186,53
2682,9004806,54
2683,9005232,54
2684,9006806,55
2685,9007269,56
2686,9008806,56
2687,9009321,56
2688,9010806,57
2689,9011356,56
2690,9012806,55
2691,9013404,55
2692,9014806,54
2693,9015446,54
2694,9016833,53
2695,9017497,53
2696,9018806,52
2697,9019524,53
2698,9020806,53
2699,9021566,54
2700,9022806,55
2701,9023620,56
2702,9024825,56
2703,9025655,56
2704,9026816,57
2705,9027696,57
2706,9028865,55
2707,9030742,54
2708,9030923,54
2709,9032769,53
2710,9032970,53
2711,9034799,53
2712,9034992,53
2713,9036817,52
2725,9048807,53
2726,9049162,53
2727,9050734,53
2728,9051204,53
2729,9052223,52
2730,9053245,53
2731,9054269,55
2732,9055291,55
2733,9056312,55
2734,9057336,56
2735,9058353,56
2736,9059377,58
2737,9060395,57
2738,9061422,57
2739,9062442,56
2740,9063466,55
2741,9064487,54
2742,9065513,53
2743,9066531,53
2744,9067552,53
2745,9068572,53
2746,9069595,53
2747,9070621,54
2748,9071643,54
2749,9072661,56
2750,9073683,56
2751,9074746,57
2752,9075769,57
2753,9076779,57
2754,9077786,57
2755,9078800,56
2756,9079833,55
2757,9080846,55
2758,9081872,53
2759,9082871,53
2760,9083882,53
2761,9084921,54
2762,9085932,53
2763,9086962,54
2764,9087986,55
2765,9089011,55
2766,9090026,56
2767,9091051,57
2768,9092076,56
2769,9093092,57
2770,9094115,57
2771,9095128,56
2772,9096157,56
2773,9097181,55
2774,9098199,55
2775,9099223,52
2776,9100246,54
2777,9101270,53
2778,9102287,53
2779,9103311,54
2780,9104329,53
2781,9105343,55
2782,9106375,56
2783,9107397,56
2784,9108408,56
2785,9109441,57
2786,9110466,58
2787,9111479,57
2788,9112505,57
2789,9113528,55
2790,9114558,54
2791,9115563,53
2792,9116593,54
2793,9117609,54
2794,9118625,53
2795,9119658,54
2796,9120677,54
2797,9121695,55
2798,9122766,56
2799,9123777,57
2800,9124786,57
2801,9125801,57
2802,9126831,58
2803,9127836,58
2804,9128870,57
2805,9129879,55
2806,9130875,54
2807,9131918,54
2808,9132938,54
2809,9133961,54
2810,9134986,54
2811,9136002,53
2812,9137014,54
2813,9138042,54
2814,9139066,55
2815,9140091,56
2816,9141112,57
2817,9142132,57
2818,9143155,58
2819,9144181,57
2820,9145198,56
2821,9146209,56
2822,9147239,54
2823,9148263,54
2824,9149286,53
2825,9150298,52
2826,9151319,53
2827,9152353,53
2828,9153376,54
2829,9154393,54
2830,9155408,54
2831,9156427,56
2832,9157457,56
2833,9158476,56
2834,9159501,57
2835,9160522,58
2836,9161545,56
2837,9162567,55
2838,9163593,55
2839,9164610,54
2840,9165633,53
2841,9166649,53
2842,9167671,53
2843,9168697,52
2844,9169761,53
2845,9170773,54
2846,9171788,54
2847,9172799,55
2848,9173821,55
2849,9174833,57
2850,9175870,56
2851,9176871,55
2852,9177865,56
2853,9178908,56
2854,9179938,55
2855,9180957,54
2856,9181977,54
2857,9182989,53
2858,9184022,53
2859,9185042,52
2860,9186066,52
2861,9187083,53
2862,9188107,54
2863,9189119,54
2864,9190156,55
2865,9191169,56
2866,9192183,56
2867,9193218,57
2868,9194243,57
2869,9195255,55
2870,9196275,55
2871,9197303,55
2872,9198325,53
2873,9199352,52
2874,9200364,53
2875,9201383,51
2876,9202412,52
2877,9203429,53
2878,9204456,54
2879,9205478,54
2880,9206497,55
2881,9207521,56
2882,9208543,56
2883,9209553,56
2884,9210578,56
2885,9211605,56
2886,9212624,55
2887,9213639,54
2888,9214672,53
2889,9215689,52
2890,9216758,51
2891,9217769,51
2892,9218780,52
2893,9219795,52
2894,9220811,53
2895,9221830,52
2896,9222869,54
2897,9223866,54
2898,9224870,54
2899,9225900,55
2900,9226933,55
2901,9227949,55
2902,9228986,53
2903,9229998,53
2904,9231017,53
2905,9232033,51
2906,9233052,51
2907,9234082,51
2908,9235098,50
2909,9236128,50
2910,9237144,51
2911,9238163,51
2912,9239187,53
2913,9240209,53
2914,9241232,53
2915,9242257,53
2916,9243277,54
2917,9244294,53
2918,9245319,53
2919,9246343,52
2920,9247358,51
2921,9248387,50
2922,9249406,50
2923,9250420,50
2924,9251452,49
2925,9252462,49
2926,9253496,49
2927,9254518,50
2928,9255537,50
2929,9256550,52
2930,9257582,53
2931,9258599,53
2932,9259615,52
2933,9260642,53
2934,9261677,52
2935,9262680,52
2936,9263755,51
2937,9264771,50
2938,9265777,47
2939,9266797,48
2940,9267808,49
2941,9268827,48
2942,9269860,48
2943,9270871,48
2944,9271871,49
2945,9272886,50
2946,9273927,51
2947,9274942,51
2948,9275973,51
2949,9276992,51
2950,9278026,51
2951,9279037,50
2952,9280057,49
2953,9281073,49
2954,9282102,47
2955,9283119,47
2956,9284146,47
2957,9285163,46
2958,9286184,46
2959,9287199,47
2960,9288232,48
2961,9289252,48
2962,9290269,49
2963,9291296,50
2964,9292320,50
2965,9293333,50
2966,9294364,50
2967,9295379,50
2968,9296395,49
2969,9297428,47
2970,9298444,47
2971,9299471,46
2972,9300492,47
2973,9301508,46
